"sample","when","hour","decimalDate","stringDate","T_10ft","T_140ft","T_soil","hum_10ft","hum_140ft","precip","pressure","order"
2,2017-09-28 08:30:00,1.5,271.062,"Thu Sep 28 2017",14.76,16.36,16.73,48.46,28.42,0,867,1734
2,2017-09-28 08:45:00,1.75,271.073,"Thu Sep 28 2017",14.99,16.86,16.72,46.58,27.05,0,867,1735
2,2017-09-28 09:00:00,2,271.083,"Thu Sep 28 2017",15.03,16.96,16.71,46.56,26.57,0,867,1736
2,2017-09-28 09:15:00,2.25,271.094,"Thu Sep 28 2017",14.85,17.13,16.71,45.93,25.7,0,867,1737
2,2017-09-28 09:30:00,2.5,271.104,"Thu Sep 28 2017",14.73,16.74,16.7,45.71,25.91,0,867,1738
2,2017-09-28 09:45:00,2.75,271.115,"Thu Sep 28 2017",14.92,16.56,16.7,45.21,26.47,0,867,1739
2,2017-09-28 10:00:00,3,271.125,"Thu Sep 28 2017",14.46,16.53,16.69,47.17,26.44,0,867,1740
2,2017-09-28 10:15:00,3.25,271.135,"Thu Sep 28 2017",14.37,16.41,16.68,47.07,26.76,0,867,1741
2,2017-09-28 10:30:00,3.5,271.146,"Thu Sep 28 2017",14.51,16.19,16.67,46.4,26.91,0,867,1742
2,2017-09-28 10:45:00,3.75,271.156,"Thu Sep 28 2017",14.36,16.2,16.66,46.13,26.68,0,867,1743
2,2017-09-28 11:00:00,4,271.167,"Thu Sep 28 2017",14.82,16.28,16.65,44.61,26.63,0,867,1744
2,2017-09-28 11:15:00,4.25,271.177,"Thu Sep 28 2017",14.74,16.38,16.65,45.04,26.36,0,867,1745
2,2017-09-28 11:30:00,4.5,271.188,"Thu Sep 28 2017",14.38,16.28,16.63,46.14,26.65,0,867,1746
2,2017-09-28 11:45:00,4.75,271.198,"Thu Sep 28 2017",14.25,16.26,16.62,46.47,26.7,0,867,1747
2,2017-09-28 12:00:00,5,271.208,"Thu Sep 28 2017",14.26,16.32,16.61,46.43,26.55,0,867,1748
2,2017-09-28 12:15:00,5.25,271.219,"Thu Sep 28 2017",14.12,16.14,16.6,47.39,27.54,0,867,1749
2,2017-09-28 12:30:00,5.5,271.229,"Thu Sep 28 2017",14.06,15.95,16.59,48.01,27.69,0,867,1750
2,2017-09-28 12:45:00,5.75,271.24,"Thu Sep 28 2017",14.14,15.78,16.58,47.37,27.5,0,867,1751
2,2017-09-28 13:00:00,6,271.25,"Thu Sep 28 2017",14.19,15.6,16.57,46.36,27.76,0,868,1752
2,2017-09-28 13:15:00,6.25,271.26,"Thu Sep 28 2017",14.15,15.65,16.56,46.82,28.17,0,868,1753
2,2017-09-28 13:30:00,6.5,271.271,"Thu Sep 28 2017",14,15.98,16.54,48.23,28.04,0,868,1754
2,2017-09-28 13:45:00,6.75,271.281,"Thu Sep 28 2017",14.15,16.21,16.53,49.3,28.24,0,868,1755
2,2017-09-28 14:00:00,7,271.292,"Thu Sep 28 2017",14.54,16.24,16.52,49.97,28.83,0,868,1756
2,2017-09-28 14:15:00,7.25,271.302,"Thu Sep 28 2017",14.5,16.37,16.51,52.25,29.15,0,868,1757
2,2017-09-28 14:30:00,7.5,271.312,"Thu Sep 28 2017",15.16,16.62,16.49,51.87,29.2,0,868,1758
2,2017-09-28 14:45:00,7.75,271.323,"Thu Sep 28 2017",16.37,16.9,16.48,50.51,29.24,0,868,1759
2,2017-09-28 15:00:00,8,271.333,"Thu Sep 28 2017",16.84,17.33,16.46,50.85,29,0,868,1760
2,2017-09-28 15:15:00,8.25,271.344,"Thu Sep 28 2017",16.66,17.82,16.45,54.25,28.82,0,868,1761
2,2017-09-28 15:30:00,8.5,271.354,"Thu Sep 28 2017",17.53,18.64,16.44,51.73,28.93,0,868,1762
2,2017-09-28 15:45:00,8.75,271.365,"Thu Sep 28 2017",18.32,19.73,16.43,50.83,28.63,0,868,1763
2,2017-09-28 16:00:00,9,271.375,"Thu Sep 28 2017",18.63,20.64,16.41,49.6,28,0,868,1764
2,2017-09-28 16:15:00,9.25,271.385,"Thu Sep 28 2017",19.15,20.91,16.4,41.02,22.6,0,868,1765
2,2017-09-28 16:30:00,9.5,271.396,"Thu Sep 28 2017",19.66,20.78,16.39,41.79,22.52,0,868,1766
2,2017-09-28 16:45:00,9.75,271.406,"Thu Sep 28 2017",20.12,20.86,16.38,40.09,22,0,868,1767
2,2017-09-28 17:00:00,10,271.417,"Thu Sep 28 2017",21.1,20.72,16.37,39.73,22.43,0,868,1768
2,2017-09-28 17:15:00,10.25,271.427,"Thu Sep 28 2017",22.57,20.68,16.35,36.13,22.35,0,868,1769
2,2017-09-28 17:30:00,10.5,271.438,"Thu Sep 28 2017",23.09,20.75,16.34,34.63,22.72,0,868,1770
2,2017-09-28 17:45:00,10.75,271.448,"Thu Sep 28 2017",23.37,20.96,16.32,34.48,21.71,0,868,1771
2,2017-09-28 18:00:00,11,271.458,"Thu Sep 28 2017",23.46,20.99,16.31,33.74,21.55,0,868,1772
2,2017-09-28 18:15:00,11.25,271.469,"Thu Sep 28 2017",23.64,21.06,16.3,33,21.02,0,868,1773
2,2017-09-28 18:30:00,11.5,271.479,"Thu Sep 28 2017",23.98,21.34,16.29,32.32,21.58,0,868,1774
2,2017-09-28 18:45:00,11.75,271.49,"Thu Sep 28 2017",23.73,21.43,16.29,33.58,22.33,0,868,1775
2,2017-09-28 19:00:00,12,271.5,"Thu Sep 28 2017",23.35,21.31,16.27,34.12,22.57,0,868,1776
2,2017-09-28 19:15:00,12.25,271.51,"Thu Sep 28 2017",23.86,21.5,16.28,33.69,22.4,0,867,1777
2,2017-09-28 19:30:00,12.5,271.521,"Thu Sep 28 2017",23.92,21.68,16.27,34.14,22.72,0,867,1778
2,2017-09-28 19:45:00,12.75,271.531,"Thu Sep 28 2017",23.99,21.55,16.27,33.67,22.51,0,867,1779
2,2017-09-28 20:00:00,13,271.542,"Thu Sep 28 2017",23.86,22.11,16.26,34.57,22.8,0,867,1780
2,2017-09-28 20:15:00,13.25,271.552,"Thu Sep 28 2017",23.96,21.85,16.26,35.06,23.25,0,867,1781
2,2017-09-28 20:30:00,13.5,271.562,"Thu Sep 28 2017",23.94,21.65,16.26,34.3,22.81,0,867,1782
2,2017-09-28 20:45:00,13.75,271.573,"Thu Sep 28 2017",24.1,21.98,16.27,33.2,22.05,0,867,1783
2,2017-09-28 21:00:00,14,271.583,"Thu Sep 28 2017",23.95,21.75,16.27,33.76,21.93,0,867,1784
2,2017-09-28 21:15:00,14.25,271.594,"Thu Sep 28 2017",24.22,22.06,16.3,33.79,22.15,0,867,1785
2,2017-09-28 21:30:00,14.5,271.604,"Thu Sep 28 2017",23.94,21.81,16.3,34.4,23.17,0,867,1786
2,2017-09-28 21:45:00,14.75,271.615,"Thu Sep 28 2017",23.56,21.5,16.33,35.46,23.71,0,867,1787
2,2017-09-28 22:00:00,15,271.625,"Thu Sep 28 2017",23.31,21.48,16.34,36.51,24.06,0,867,1788
2,2017-09-28 22:15:00,15.25,271.635,"Thu Sep 28 2017",22.99,21.44,16.36,37.04,24.06,0,867,1789
2,2017-09-28 22:30:00,15.5,271.646,"Thu Sep 28 2017",22.17,21.4,16.38,38.66,24.25,0,867,1790
2,2017-09-28 22:45:00,15.75,271.656,"Thu Sep 28 2017",21.82,21.39,16.4,38.76,24.04,0,867,1791
2,2017-09-28 23:00:00,16,271.667,"Thu Sep 28 2017",21.41,21.37,16.42,39.34,23.47,0,867,1792
2,2017-09-28 23:15:00,16.25,271.677,"Thu Sep 28 2017",20.78,21.12,16.46,40.42,23.63,0,867,1793
2,2017-09-28 23:30:00,16.5,271.688,"Thu Sep 28 2017",20.41,21,16.48,40.44,24.03,0,867,1794
2,2017-09-28 23:45:00,16.75,271.698,"Thu Sep 28 2017",19.97,20.65,16.51,41.69,24.14,0,867,1795
2,2017-09-29,17,271.708,"Thu Sep 28 2017",19.53,20.43,16.52,42.34,24.69,0,867,1796
2,2017-09-29 00:15:00,17.25,271.719,"Thu Sep 28 2017",19.25,20.13,16.55,42.56,24.92,0,867,1797
2,2017-09-29 00:30:00,17.5,271.729,"Thu Sep 28 2017",18.72,19.82,16.57,43.28,24.86,0,867,1798
2,2017-09-29 00:45:00,17.75,271.74,"Thu Sep 28 2017",18.12,19.49,16.6,44.86,24.95,0,867,1799
2,2017-09-29 01:00:00,18,271.75,"Thu Sep 28 2017",17.32,18.94,16.62,46.48,25.41,0,867,1800
2,2017-09-29 01:15:00,18.25,271.76,"Thu Sep 28 2017",16.88,18.74,16.64,45.34,25.47,0,867,1801
2,2017-09-29 01:30:00,18.5,271.771,"Thu Sep 28 2017",16.6,18.8,16.67,45.21,24.92,0,867,1802
2,2017-09-29 01:45:00,18.75,271.781,"Thu Sep 28 2017",16.47,18.8,16.69,44.74,24.29,0,867,1803
2,2017-09-29 02:00:00,19,271.792,"Thu Sep 28 2017",16.45,18.82,16.72,44.09,24,0,867,1804
2,2017-09-29 02:15:00,19.25,271.802,"Thu Sep 28 2017",16.35,18.75,16.74,43.52,23.96,0,867,1805
2,2017-09-29 02:30:00,19.5,271.812,"Thu Sep 28 2017",16.45,18.68,16.76,43.11,24.24,0,867,1806
2,2017-09-29 02:45:00,19.75,271.823,"Thu Sep 28 2017",16.51,18.61,16.77,43.14,24.27,0,867,1807
2,2017-09-29 03:00:00,20,271.833,"Thu Sep 28 2017",16.55,18.53,16.79,42.68,24.42,0,867,1808
2,2017-09-29 03:15:00,20.25,271.844,"Thu Sep 28 2017",16.55,18.39,16.81,42.73,24.73,0,867,1809
2,2017-09-29 03:30:00,20.5,271.854,"Thu Sep 28 2017",16.66,18.33,16.83,42.36,24.84,0,867,1810
2,2017-09-29 03:45:00,20.75,271.865,"Thu Sep 28 2017",16.72,18.19,16.84,42.38,25.27,0,867,1811
2,2017-09-29 04:00:00,21,271.875,"Thu Sep 28 2017",16.5,18.1,16.86,43.2,25.44,0,867,1812
2,2017-09-29 04:15:00,21.25,271.885,"Thu Sep 28 2017",16.18,17.94,16.87,44.2,25.61,0,867,1813
2,2017-09-29 04:30:00,21.5,271.896,"Thu Sep 28 2017",15.9,17.79,16.88,44.49,25.13,0,867,1814
2,2017-09-29 04:45:00,21.75,271.906,"Thu Sep 28 2017",15.58,17.17,16.88,45.07,26.71,0,867,1815
2,2017-09-29 05:00:00,22,271.917,"Thu Sep 28 2017",14.87,16.42,16.89,48.65,28.89,0,867,1816
2,2017-09-29 05:15:00,22.25,271.927,"Thu Sep 28 2017",14.21,16.34,16.9,50.87,28.88,0,867,1817
2,2017-09-29 05:30:00,22.5,271.938,"Thu Sep 28 2017",13.94,16.31,16.91,51.63,28.82,0,867,1818
2,2017-09-29 05:45:00,22.75,271.948,"Thu Sep 28 2017",14.49,17.09,16.91,48.1,26.45,0,867,1819
2,2017-09-29 06:00:00,23,271.958,"Thu Sep 28 2017",15.23,17.44,16.91,45.63,24.92,0,867,1820
2,2017-09-29 06:15:00,23.25,271.969,"Thu Sep 28 2017",15.31,17.68,16.92,45.26,23.79,0,867,1821
2,2017-09-29 06:30:00,23.5,271.979,"Thu Sep 28 2017",15.43,17.64,16.92,44.29,23.53,0,867,1822
2,2017-09-29 06:45:00,23.75,271.99,"Thu Sep 28 2017",15.55,17.73,16.92,43.4,22.15,0,867,1823
2,2017-09-29 07:00:00,0,272,"Fri Sep 29 2017",15.69,17.87,16.92,40.22,20.38,0,867,1824
2,2017-09-29 07:15:00,0.25,272.01,"Fri Sep 29 2017",15.97,17.86,16.95,38.32,20.83,0,867,1825
2,2017-09-29 07:30:00,0.5,272.021,"Fri Sep 29 2017",16.09,17.7,16.94,39.61,21.96,0,867,1826
2,2017-09-29 07:45:00,0.75,272.031,"Fri Sep 29 2017",15.9,17.62,16.94,39.32,20.99,0,867,1827
2,2017-09-29 08:00:00,1,272.042,"Fri Sep 29 2017",15.8,17.58,16.93,38.06,20.65,0,867,1828
2,2017-09-29 08:15:00,1.25,272.052,"Fri Sep 29 2017",15.01,17.03,16.92,41.69,23.06,0,867,1829
2,2017-09-29 08:30:00,1.5,272.062,"Fri Sep 29 2017",14.63,16.2,16.92,44.81,25.85,0,867,1830
2,2017-09-29 08:45:00,1.75,272.073,"Fri Sep 29 2017",13.89,15.99,16.91,47.64,26.31,0,867,1831
2,2017-09-29 09:00:00,2,272.083,"Fri Sep 29 2017",13.88,16.42,16.9,46.62,24.78,0,867,1832
2,2017-09-29 09:15:00,2.25,272.094,"Fri Sep 29 2017",14.07,16.48,16.9,45.64,24.57,0,867,1833
2,2017-09-29 09:30:00,2.5,272.104,"Fri Sep 29 2017",14.4,16.7,16.89,42.18,22.69,0,867,1834
2,2017-09-29 09:45:00,2.75,272.115,"Fri Sep 29 2017",15.12,17.33,16.89,39.91,21.53,0,867,1835
2,2017-09-29 10:00:00,3,272.125,"Fri Sep 29 2017",15.33,17.49,16.88,39.19,20.46,0,867,1836
2,2017-09-29 10:15:00,3.25,272.135,"Fri Sep 29 2017",15.55,17.5,16.87,37.38,20,0,867,1837
2,2017-09-29 10:30:00,3.5,272.146,"Fri Sep 29 2017",15.77,17.44,16.85,36.29,19.96,0,867,1838
2,2017-09-29 10:45:00,3.75,272.156,"Fri Sep 29 2017",15.69,17.29,16.84,36.57,20.36,0,867,1839
2,2017-09-29 11:00:00,4,272.167,"Fri Sep 29 2017",15.5,17.1,16.83,37.53,21.39,0,867,1840
2,2017-09-29 11:15:00,4.25,272.177,"Fri Sep 29 2017",15.21,17.03,16.82,39.27,21.45,0,867,1841
2,2017-09-29 11:30:00,4.5,272.188,"Fri Sep 29 2017",15.27,17.36,16.81,38.16,20.1,0,867,1842
2,2017-09-29 11:45:00,4.75,272.198,"Fri Sep 29 2017",15.45,17.39,16.79,37.04,19.59,0,867,1843
2,2017-09-29 12:00:00,5,272.208,"Fri Sep 29 2017",15.33,17.35,16.78,36.87,19.74,0,867,1844
2,2017-09-29 12:15:00,5.25,272.219,"Fri Sep 29 2017",15.48,17.37,16.77,36.35,19.93,0,867,1845
2,2017-09-29 12:30:00,5.5,272.229,"Fri Sep 29 2017",15.62,17.3,16.76,36.46,20.39,0,867,1846
2,2017-09-29 12:45:00,5.75,272.24,"Fri Sep 29 2017",15.61,17.28,16.74,36.86,20.54,0,867,1847
2,2017-09-29 13:00:00,6,272.25,"Fri Sep 29 2017",15.49,17.17,16.73,37.99,21.08,0,867,1848
2,2017-09-29 13:15:00,6.25,272.26,"Fri Sep 29 2017",15.37,17.4,16.71,38.71,19.92,0,867,1849
2,2017-09-29 13:30:00,6.5,272.271,"Fri Sep 29 2017",15.5,17.7,16.7,37.9,19.23,0,867,1850
2,2017-09-29 13:45:00,6.75,272.281,"Fri Sep 29 2017",15.79,17.46,16.68,37.77,19.85,0,867,1851
2,2017-09-29 14:00:00,7,272.292,"Fri Sep 29 2017",15.68,17.24,16.67,38.15,20.31,0,867,1852
2,2017-09-29 14:15:00,7.25,272.302,"Fri Sep 29 2017",15.54,17.21,16.65,38.69,20.42,0,867,1853
2,2017-09-29 14:30:00,7.5,272.312,"Fri Sep 29 2017",16.13,17.74,16.64,38.46,19.73,0,867,1854
2,2017-09-29 14:45:00,7.75,272.323,"Fri Sep 29 2017",17.09,17.92,16.63,37.45,20.01,0,867,1855
2,2017-09-29 15:00:00,8,272.333,"Fri Sep 29 2017",16.59,17.75,16.61,38.92,20.58,0,867,1856
2,2017-09-29 15:15:00,8.25,272.344,"Fri Sep 29 2017",16.07,17.69,16.6,40.17,21.16,0,867,1857
2,2017-09-29 15:30:00,8.5,272.354,"Fri Sep 29 2017",16.64,18.57,16.58,39.36,20.99,0,867,1858
2,2017-09-29 15:45:00,8.75,272.365,"Fri Sep 29 2017",17.52,19.16,16.56,39.74,21.21,0,867,1859
2,2017-09-29 16:00:00,9,272.375,"Fri Sep 29 2017",18.19,19,16.55,37.72,20.79,0,867,1860
2,2017-09-29 16:15:00,9.25,272.385,"Fri Sep 29 2017",18.47,19.51,16.54,35.82,19.05,0,867,1861
2,2017-09-29 16:30:00,9.5,272.396,"Fri Sep 29 2017",19.25,19.87,16.52,36.53,18.76,0,867,1862
2,2017-09-29 16:45:00,9.75,272.406,"Fri Sep 29 2017",19.68,19.43,16.51,35.27,20.01,0,867,1863
2,2017-09-29 17:00:00,10,272.417,"Fri Sep 29 2017",19.95,19.14,16.49,35.73,20.72,0,867,1864
2,2017-09-29 17:15:00,10.25,272.427,"Fri Sep 29 2017",20.19,19.2,16.48,34.53,20.45,0,867,1865
2,2017-09-29 17:30:00,10.5,272.438,"Fri Sep 29 2017",20.63,19.42,16.47,34.37,20.82,0,867,1866
2,2017-09-29 17:45:00,10.75,272.448,"Fri Sep 29 2017",21.38,19.86,16.45,32.28,20.28,0,867,1867
2,2017-09-29 18:00:00,11,272.458,"Fri Sep 29 2017",22.01,20.34,16.44,32.65,20.51,0,867,1868
2,2017-09-29 18:15:00,11.25,272.469,"Fri Sep 29 2017",22.33,20.16,16.43,31.48,20.38,0,867,1869
2,2017-09-29 18:30:00,11.5,272.479,"Fri Sep 29 2017",22.33,20.22,16.42,33.19,20.86,0,867,1870
2,2017-09-29 18:45:00,11.75,272.49,"Fri Sep 29 2017",22.13,19.98,16.41,32.99,20.97,0,867,1871
2,2017-09-29 19:00:00,12,272.5,"Fri Sep 29 2017",21.55,19.75,16.4,34.44,21.95,0,867,1872
2,2017-09-29 19:15:00,12.25,272.51,"Fri Sep 29 2017",21.76,19.86,16.39,34.93,22.64,0,867,1873
2,2017-09-29 19:30:00,12.5,272.521,"Fri Sep 29 2017",22.17,19.88,16.39,34.16,22.12,0,867,1874
2,2017-09-29 19:45:00,12.75,272.531,"Fri Sep 29 2017",21.87,19.79,16.38,33.3,21.33,0,867,1875
2,2017-09-29 20:00:00,13,272.542,"Fri Sep 29 2017",21.41,19.66,16.38,33.78,21.39,0,867,1876
2,2017-09-29 20:15:00,13.25,272.552,"Fri Sep 29 2017",21.67,20.02,16.38,32.78,20.15,0,867,1877
2,2017-09-29 20:30:00,13.5,272.562,"Fri Sep 29 2017",21.88,19.9,16.38,30.93,18.67,0,867,1878
2,2017-09-29 20:45:00,13.75,272.573,"Fri Sep 29 2017",21.68,20.09,16.37,30.64,18.42,0,866,1879
2,2017-09-29 21:00:00,14,272.583,"Fri Sep 29 2017",21.41,19.9,16.39,31.16,18.47,0,866,1880
2,2017-09-29 21:15:00,14.25,272.594,"Fri Sep 29 2017",20.94,19.58,16.4,31.99,18.97,0,866,1881
2,2017-09-29 21:30:00,14.5,272.604,"Fri Sep 29 2017",20.81,19.3,16.4,32.06,19.56,0,866,1882
2,2017-09-29 21:45:00,14.75,272.615,"Fri Sep 29 2017",20.39,19,16.42,33.71,20.89,0,866,1883
2,2017-09-29 22:00:00,15,272.625,"Fri Sep 29 2017",20.07,18.87,16.43,34.92,21.21,0,866,1884
2,2017-09-29 22:15:00,15.25,272.635,"Fri Sep 29 2017",19.94,19.1,16.44,35.63,21.63,0,866,1885
2,2017-09-29 22:30:00,15.5,272.646,"Fri Sep 29 2017",20.09,19.12,16.46,36.07,22.28,0,866,1886
2,2017-09-29 22:45:00,15.75,272.656,"Fri Sep 29 2017",19.55,18.5,16.48,38.37,23.25,0,866,1887
2,2017-09-29 23:00:00,16,272.667,"Fri Sep 29 2017",18.97,18.39,16.5,40.67,23.54,0,866,1888
2,2017-09-29 23:15:00,16.25,272.677,"Fri Sep 29 2017",18.87,18.52,16.51,40.17,23.43,0,866,1889
2,2017-09-29 23:30:00,16.5,272.688,"Fri Sep 29 2017",18.65,18.19,16.54,41.7,25.11,0,866,1890
2,2017-09-29 23:45:00,16.75,272.698,"Fri Sep 29 2017",18.33,17.92,16.55,41.49,25.5,0,866,1891
2,2017-09-30,17,272.708,"Fri Sep 29 2017",18.08,17.66,16.58,43.11,26.55,0,866,1892
2,2017-09-30 00:15:00,17.25,272.719,"Fri Sep 29 2017",17.58,17.37,16.59,44.45,27.05,0,866,1893
2,2017-09-30 00:30:00,17.5,272.729,"Fri Sep 29 2017",17.1,17.23,16.62,46.6,26.64,0,866,1894
2,2017-09-30 00:45:00,17.75,272.74,"Fri Sep 29 2017",16.56,17.34,16.64,45.96,25.43,0,866,1895
2,2017-09-30 01:00:00,18,272.75,"Fri Sep 29 2017",16.31,17.31,16.66,44.27,25.27,0,866,1896
2,2017-09-30 01:15:00,18.25,272.76,"Fri Sep 29 2017",16.13,17.02,16.68,43.33,25.34,0,865,1897
2,2017-09-30 01:30:00,18.5,272.771,"Fri Sep 29 2017",15.85,16.83,16.71,42.09,25.53,0,865,1898
2,2017-09-30 01:45:00,18.75,272.781,"Fri Sep 29 2017",15.68,16.58,16.73,42.46,26.24,0,865,1899
2,2017-09-30 02:00:00,19,272.792,"Fri Sep 29 2017",15.26,16.58,16.75,43.73,26.17,0,865,1900
2,2017-09-30 02:15:00,19.25,272.802,"Fri Sep 29 2017",15.26,16.52,16.77,44.13,26.41,0,865,1901
2,2017-09-30 02:30:00,19.5,272.812,"Fri Sep 29 2017",15.01,16.55,16.79,44.4,25.91,0,865,1902
2,2017-09-30 02:45:00,19.75,272.823,"Fri Sep 29 2017",15.03,16.64,16.81,43.65,25.96,0,865,1903
2,2017-09-30 03:00:00,20,272.833,"Fri Sep 29 2017",15.15,16.32,16.83,44.21,27.43,0,865,1904
2,2017-09-30 03:15:00,20.25,272.844,"Fri Sep 29 2017",14.9,15.65,16.85,46.36,30.26,0,865,1905
2,2017-09-30 03:30:00,20.5,272.854,"Fri Sep 29 2017",14.49,15.29,16.86,48.65,31.54,0,865,1906
2,2017-09-30 03:45:00,20.75,272.865,"Fri Sep 29 2017",14.17,15.12,16.88,50.17,32.14,0,865,1907
2,2017-09-30 04:00:00,21,272.875,"Fri Sep 29 2017",14.01,15.01,16.89,52.46,35.02,0,865,1908
2,2017-09-30 04:15:00,21.25,272.885,"Fri Sep 29 2017",13.82,15.04,16.9,55.68,36.39,0,865,1909
2,2017-09-30 04:30:00,21.5,272.896,"Fri Sep 29 2017",13.76,14.83,16.92,56.89,37.85,0,865,1910
2,2017-09-30 04:45:00,21.75,272.906,"Fri Sep 29 2017",13.46,14.7,16.93,58.84,38.04,0,865,1911
2,2017-09-30 05:00:00,22,272.917,"Fri Sep 29 2017",13.41,14.81,16.94,58.26,35.79,0,865,1912
2,2017-09-30 05:15:00,22.25,272.927,"Fri Sep 29 2017",13.5,14.7,16.95,57.22,38.38,0,865,1913
2,2017-09-30 05:30:00,22.5,272.938,"Fri Sep 29 2017",13.5,14.57,16.96,59.08,37.87,0,865,1914
2,2017-09-30 05:45:00,22.75,272.948,"Fri Sep 29 2017",13.24,14.81,16.97,59.66,36.21,0,865,1915
2,2017-09-30 06:00:00,23,272.958,"Fri Sep 29 2017",13.02,14.99,16.97,60.66,34.77,0,865,1916
2,2017-09-30 06:15:00,23.25,272.969,"Fri Sep 29 2017",13.17,15.27,16.98,59.11,33.05,0,865,1917
2,2017-09-30 06:30:00,23.5,272.979,"Fri Sep 29 2017",13.45,15.24,16.98,56.36,32.73,0,865,1918
2,2017-09-30 06:45:00,23.75,272.99,"Fri Sep 29 2017",13.75,15.24,16.98,54.64,31.99,0,865,1919
2,2017-09-30 07:00:00,0,273,"Sat Sep 30 2017",13.82,15.33,16.98,53.28,31.64,0,865,1920
2,2017-09-30 07:15:00,0.25,273.01,"Sat Sep 30 2017",13.65,15.25,16.98,52.97,31.73,0,865,1921
2,2017-09-30 07:30:00,0.5,273.021,"Sat Sep 30 2017",14.11,15.22,16.98,51.39,31.75,0,865,1922
2,2017-09-30 07:45:00,0.75,273.031,"Sat Sep 30 2017",14.05,15.05,16.98,50.82,30.52,0,865,1923
2,2017-09-30 08:00:00,1,273.042,"Sat Sep 30 2017",13.6,15.01,16.97,50.5,29.59,0,865,1924
2,2017-09-30 08:15:00,1.25,273.052,"Sat Sep 30 2017",13.56,14.97,16.97,49.42,30.09,0,865,1925
2,2017-09-30 08:30:00,1.5,273.062,"Sat Sep 30 2017",13.64,14.96,16.97,49.47,30.05,0,865,1926
2,2017-09-30 08:45:00,1.75,273.073,"Sat Sep 30 2017",13.65,14.94,16.96,48.72,29.17,0,864,1927
2,2017-09-30 09:00:00,2,273.083,"Sat Sep 30 2017",13.82,14.95,16.95,47.22,28.68,0,864,1928
2,2017-09-30 09:15:00,2.25,273.094,"Sat Sep 30 2017",13.96,14.96,16.95,46.4,28.59,0,864,1929
2,2017-09-30 09:30:00,2.5,273.104,"Sat Sep 30 2017",13.66,14.92,16.94,47.25,29.43,0,864,1930
2,2017-09-30 09:45:00,2.75,273.115,"Sat Sep 30 2017",13.78,14.8,16.94,48.87,31.45,0,864,1931
2,2017-09-30 10:00:00,3,273.125,"Sat Sep 30 2017",13.56,14.77,16.93,51.73,33.1,0,864,1932
2,2017-09-30 10:15:00,3.25,273.135,"Sat Sep 30 2017",13.38,14.75,16.92,53.92,33.84,0,864,1933
2,2017-09-30 10:30:00,3.5,273.146,"Sat Sep 30 2017",13.22,14.78,16.91,55.11,33.6,0,864,1934
2,2017-09-30 10:45:00,3.75,273.156,"Sat Sep 30 2017",13.22,14.8,16.9,54.36,32.56,0,864,1935
2,2017-09-30 11:00:00,4,273.167,"Sat Sep 30 2017",13.04,14.83,16.89,53.78,31.46,0,864,1936
2,2017-09-30 11:15:00,4.25,273.177,"Sat Sep 30 2017",12.95,14.84,16.88,52.74,30.68,0,864,1937
2,2017-09-30 11:30:00,4.5,273.188,"Sat Sep 30 2017",12.96,14.78,16.87,51.7,30.7,0,864,1938
2,2017-09-30 11:45:00,4.75,273.198,"Sat Sep 30 2017",12.89,14.71,16.85,52.69,32.31,0,864,1939
2,2017-09-30 12:00:00,5,273.208,"Sat Sep 30 2017",12.85,14.6,16.85,53.58,32.12,0,864,1940
2,2017-09-30 12:15:00,5.25,273.219,"Sat Sep 30 2017",12.84,14.57,16.83,53.47,32.34,0,864,1941
2,2017-09-30 12:30:00,5.5,273.229,"Sat Sep 30 2017",12.68,14.45,16.82,54.42,33.97,0,864,1942
2,2017-09-30 12:45:00,5.75,273.24,"Sat Sep 30 2017",12.71,14.46,16.81,56.73,35.98,0,864,1943
2,2017-09-30 13:00:00,6,273.25,"Sat Sep 30 2017",12.71,14.42,16.8,58.12,35.71,0,865,1944
2,2017-09-30 13:15:00,6.25,273.26,"Sat Sep 30 2017",12.56,14.45,16.78,58.64,34.93,0,865,1945
2,2017-09-30 13:30:00,6.5,273.271,"Sat Sep 30 2017",12.48,14.73,16.77,58.8,34.65,0,865,1946
2,2017-09-30 13:45:00,6.75,273.281,"Sat Sep 30 2017",12.58,15.15,16.76,59.76,33.45,0,865,1947
2,2017-09-30 14:00:00,7,273.292,"Sat Sep 30 2017",12.72,15.51,16.74,61.23,33.2,0,865,1948
2,2017-09-30 14:15:00,7.25,273.302,"Sat Sep 30 2017",12.89,15.95,16.73,58.99,32.44,0,865,1949
2,2017-09-30 14:30:00,7.5,273.312,"Sat Sep 30 2017",14.39,16.81,16.71,55.78,32.4,0,865,1950
2,2017-09-30 14:45:00,7.75,273.323,"Sat Sep 30 2017",15.61,16.27,16.69,55.25,34.71,0,865,1951
2,2017-09-30 15:00:00,8,273.333,"Sat Sep 30 2017",14.56,16.72,16.68,61.21,35.66,0,865,1952
2,2017-09-30 15:15:00,8.25,273.344,"Sat Sep 30 2017",14.55,16.5,16.67,64.02,38.66,0,865,1953
2,2017-09-30 15:30:00,8.5,273.354,"Sat Sep 30 2017",15.03,16.21,16.65,67.32,44.78,0,865,1954
2,2017-09-30 15:45:00,8.75,273.365,"Sat Sep 30 2017",15.52,16.45,16.63,68.76,46.34,0,865,1955
2,2017-09-30 16:00:00,9,273.375,"Sat Sep 30 2017",15.78,16.5,16.61,70.3,47.85,0,865,1956
